Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
3756 S 25TH ST,42.976316,-87.94548997425579,43174,6250.482952670986,504,7446.772222784402,39,6199.723094719497,1,6209.198613952809,323,6743.873642987983,1132,6553.94956790901
2424 W TRIPOLI AV,42.9750756,-87.94550515080819,42724,6268.7766518268045,502,7544.753431640814,39,6278.497370810705,1,6240.134254830493,321,6806.628578033427,1108,6561.240851032985
3536 S 25TH ST,42.98040640000001,-87.9455663,44830,6206.357167965917,515,7152.4737220768775,40,6053.770927743602,1,6117.882515746224,336,6608.24242655767,1198,6488.930493764854
3521 S 22ND ST,42.980646449999995,-87.94256012670267,44892,6211.111151486702,527,7169.629835892755,41,6104.760035445834,1,6356.515390458018,338,6573.352056432893,1193,6484.73704966697
3566 S 22ND ST,42.979661199999995,-87.94204887548682,44431,6218.2521034109,523,7229.793719601584,40,6060.198474796727,1,6414.145304811125,337,6622.254885137392,1179,6510.624168158308
3606 S 24TH ST,42.979247799999996,-87.94442945,44286,6215.217312341068,514,7236.635725012755,40,6106.402490187661,1,6230.100935820799,332,6628.104180907027,1173,6497.308563411282
3628 S 23RD ST,42.97865805,-87.94325950081242,44111,6230.944920861599,510,7256.693135055552,39,6030.3616107386715,1,6335.451576155194,331,6642.164632242261,1161,6509.420518755854
3612 S 22ND ST,42.97909735,-87.9420391491802,44251,6228.227449336757,513,7225.505121725807,40,6093.613660013968,1,6425.103759773694,333,6619.249598030776,1168,6514.009439980444
2515-2525 W WARNIMONT AV,42.97829795,-87.997915,38295,6326.721768128213,374,7662.377357886336,39,7195.418105959228,2,4678.176297332314,276,7493.320170488785,1067,6663.040494944813
3755 S 20TH ST,42.976244550000004,-87.93915225055889,43012,6266.120537851834,507,7427.977787626933,39,6150.916736378881,1,6715.819235144121,318,6623.586272032453,1103,6530.623716703091
3726 S 20TH PL,42.9768845,-87.93981372089769,43306,6258.633644447009,507,7374.582592765444,39,6114.562455636849,1,6648.560423884709,323,6639.562124846057,1123,6544.142450871478
3769 S 20TH PL,42.97599995,-87.94036108494464,42966,6266.473696556839,507,7455.08609977936,39,6172.3073881764185,1,6625.146803537456,318,6652.676349149882,1102,6529.8953301178435
3829 S 20TH PL,42.975037400000005,-87.94036588898727,42583,6277.098775962241,501,7510.204579850605,39,6232.9145564272585,1,6648.47928702312,315,6686.02396223016,1092,6560.83726608182
3738 S 22ND ST,42.976654800000006,-87.9420926017203,43312,6258.182604915457,506,7402.233352142193,39,6143.398309323873,1,6471.732202267468,322,6669.496905226094,1128,6550.07273434155
3720 S 22ND ST,42.97702765,-87.94210285346281,43434,6251.628117863626,506,7369.586186296544,39,6120.342205232038,1,6462.428473834656,324,6665.433901194365,1135,6547.150775866527
2100 W WILBUR AV,42.97768515,-87.94144171128451,43644,6242.873290439149,507,7313.101301487551,39,6075.157341163301,1,6501.031274826771,327,6644.974564788246,1145,6541.659800050769
3661 S 22ND ST,42.97796845,-87.9426108073967,43791,6237.394436543071,507,7295.964818374371,39,6066.634451479669,1,6401.446330141888,330,6669.9288345387295,1147,6517.561674386847
3804 S 23RD ST,42.97555495,-87.94330085,42882,6266.602024801612,501,7481.339478406948,39,6223.2503136772075,1,6402.259084736509,320,6736.930023447132,1112,6560.8532459884445
3756 S 23RD ST,42.97629925,-87.94329648353462,43189,6259.048651871954,504,7431.259889107098,39,6176.227014848008,1,6384.159742802973,322,6707.181157137843,1125,6552.395137546811
3708 S 23RD ST,42.97728065,-87.94329130441798,43521,6242.777696606239,506,7355.660941008824,39,6114.982494431437,1,6361.812784390415,325,6672.677890120573,1139,6531.373381864306
2209 W TRIPOLI AV,42.9747009,-87.94279589708589,42547,6278.672723954422,502,7558.11938937941,39,6272.934612366015,1,6464.634426647679,314,6726.360954721785,1094,6564.914144313188
3808 S 24TH ST,42.97544095,-87.94450919018595,42848,6265.06090106358,501,7499.976593917104,39,6243.252403026487,1,6309.314982365785,320,6759.269588900343,1109,6548.405458524713
3726 S 24TH ST,42.9769254,-87.9444776109581,43433,6247.488635621047,505,7390.68282872595,39,6149.433443193546,1,6275.193775093813,325,6710.537251219246,1139,6543.858690578601
3615 S 20TH ST,42.97886495,-87.9390961722028,44092,6241.223460459896,525,7290.098330971779,40,6091.222199982511,1,6666.112374917508,333,6602.904484210804,1158,6530.792505272638
3507 S 24TH ST,42.98093205,-87.94484924137682,44968,6196.520296862363,527,7165.915271968035,42,6203.619908861649,1,6167.189773364764,340,6604.061908525571,1206,6484.816471837897
3525 S 32ND ST,42.980689749999996,-87.9547706994482,44709,6186.601204319139,518,7254.902122735917,42,6358.821709187773,1,5371.662985842851,330,6678.760681311561,1202,6445.569765104786
3545 S 34TH ST,42.98025560000001,-87.95723365,44463,6194.842183137429,516,7316.313715106808,42,6422.332926481731,1,5182.266443362585,327,6724.563622125306,1197,6459.231602074466
3070 W FARDALE AV,42.976664299999996,-87.95313700000001,43207,6237.745490779895,505,7501.297308730881,41,6474.21844268452,1,5593.375655785327,321,6821.965743189438,1141,6522.924212268546
3511 S 27TH ST,42.98039625,-87.94889133637194,44777,6197.442852021977,516,7193.496594693694,42,6285.272462056942,1,5850.134312267669,336,6656.905690032379,1206,6490.902799226654
4125 W MORGAN AV,42.9808986,-87.96630875,44052,6194.619514423198,515,7422.860752800472,44,6726.583248027575,2,7100.341154403229,321,6824.327208738923,1204,6479.191536865905
4131 W MORGAN AV,42.980898350000004,-87.9665235,44040,6195.653769553447,516,7432.199998545288,44,6731.474348741618,2,7083.033161837495,321,6829.392966572554,1205,6483.627505957769
3834 S CENTENNIAL CR,37.501139049732636,-94.84571089500511,4,4723.338285190296,0,0.0,3,1397.2750842779712,0,0.0,0,0.0,1,1483.0771031822942
3794 S CENTENNIAL CR,37.501139049732636,-94.84571089500511,4,4723.338285190296,0,0.0,3,1397.2750842779712,0,0.0,0,0.0,1,1483.0771031822942
4022 W STONEBRIDGE CT,42.9770093,-87.96537892430217,42477,6228.571023153921,497,7624.05018639167,42,6773.006585616218,2,7250.101392819455,314,6980.038821540827,1145,6537.9581670782845
3701 S CHEROKEE WA,48.4507086,-119.466437,52,5241.203886133353,6,5599.407817758419,2,7686.329152408419,0,0.0,5,6120.875997338793,17,5133.656450810709
4114 W HOWARD AV,42.97421345,-87.96693428273552,41162,6257.316550310825,478,7785.483695186988,41,6898.744018765022,2,7199.058379329121,303,7090.767062517567,1093,6562.911182409923
3540 S 43RD ST,42.98000475,-87.96732641384742,43588,6205.467832373463,514,7507.317396473553,44,6800.186046180834,2,7033.388444385776,316,6855.278715542151,1192,6505.805675814762
3730 S 48TH ST,42.977451349999996,-87.97462402548254,41342,6209.410982439341,495,7763.569947883034,43,7036.669643335702,2,6506.209998425496,305,7092.915264579555,1134,6548.939141133413
4518 W TRIPOLI AV,42.97516145,-87.9712936,41078,6251.69001042236,480,7802.047601389107,42,7014.3948629016895,2,6830.195416825904,308,7180.353760857824,1113,6594.637850445729
4531-4533 W TRIPOLI AV,42.97489393497187,-87.94232616492278,42619,6277.858159404062,502,7538.27059953067,39,6256.405515005596,1,6496.702596408435,314,6707.690426517219,1093,6553.5506531272085
4508-4510 W HOWARD AV,33.765429896894794,-84.31216605563654,10979,6539.207336057084,217,6488.77860892175,142,6319.421939753638,5,5417.731581225655,496,5860.69199530733,744,5900.162386156566
4622-4624 W HOWARD AV,33.765429896894794,-84.31216605563654,10979,6539.207336057084,217,6488.77860892175,142,6319.421939753638,5,5417.731581225655,496,5860.69199530733,744,5900.162386156566
3876-3878 S 48TH ST,39.942423562412515,-75.21217175984592,22292,5367.6074112866445,501,5197.994148357963,214,5802.22423972888,4,6230.235823693879,673,5294.040213422218,1638,5912.980689865239
4936 W LYNNDALE AV,42.97507415,-87.97663689669918,40195,6243.643388448714,480,7916.415952897517,41,7069.996623041645,2,6415.836844601694,305,7296.944282746349,1093,6587.267363195017
4937 W CRAWFORD AV,42.97555525,-87.97662552453012,40347,6234.6839224469495,485,7901.910582474858,42,7114.113682062886,2,6401.920827795811,305,7266.307023049949,1098,6573.7772903225095
3816 S 51ST ST,42.9753341,-87.9777781,40110,6239.753892271995,478,7911.516357659447,41,7084.559924644116,2,6319.099177307461,303,7294.268846083901,1086,6561.648029404153
5025-5027 W CRAWFORD AV,41.70672971882517,-83.55171175406997,5049,5453.538093540369,61,7071.2746620608705,9,6845.352172952365,1,7654.276684556349,109,6854.676515334038,159,6834.643704675447
3622 S 54TH ST,42.978680600000004,-87.98147733822344,40854,6209.595262421439,489,7799.133494038295,42,7062.60679737688,2,5933.76923005596,302,7179.314532220149,1130,6545.212817572539
3650 S 54TH ST,42.97811745,-87.9814968,40551,6208.004470303156,487,7830.9657464170305,41,7021.398153848777,2,5947.164307204301,302,7215.410006316587,1123,6556.99969528917
3815 S 54TH ST,42.9753253,-87.9820471,39484,6248.61572087117,464,7942.225340472993,36,6777.981675873429,2,5989.531333527876,300,7391.570635985791,1086,6614.093580847809
3663 S 54TH ST,42.9778394,-87.98201833603804,40301,6206.2628204575585,482,7840.910513873792,41,7046.7375509958965,2,5913.935707629729,300,7229.968762566865,1110,6540.054244376127
3821 S 51ST ST,42.9752005,-87.97840369954764,39991,6244.319029765726,475,7921.341031710826,42,7175.808527874324,2,6274.814896989316,303,7320.242608843453,1085,6573.406139286992
3854 S 52ND ST,42.97453515,-87.97911831098875,39675,6257.467029566885,467,7950.359005460774,40,7083.144420684733,2,6241.467894765223,303,7382.475932996053,1077,6596.112958225505
5224 W HOWARD AV,42.974182049999996,-87.98024319964033,39358,6262.196225147308,462,7977.895275912682,37,6887.826862904693,2,6167.262895212355,301,7419.597925851031,1074,6621.317672953983
3868 S 53RD ST,42.9741978,-87.98037892441664,39346,6262.466171757081,461,7975.188005090775,36,6802.443191321941,2,6156.322041569327,301,7422.51819230201,1074,6622.049764727294
3751 S 52ND ST,42.97644425,-87.97961247561594,40210,6224.332584958921,479,7873.227330835584,42,7141.189626239952,2,6142.413790060733,303,7276.29200692945,1107,6582.485114542851
3735 S 53RD ST,42.9767649,-87.98082615034578,40135,6221.4589209850255,479,7877.062040435294,41,7080.23933152215,2,6038.240095854584,304,7299.673405669077,1108,6581.514889015816
3775 S 53RD ST,42.975886200000005,-87.98084260339327,39828,6234.484377578378,473,7914.882614277399,39,6978.007268404499,2,6064.079863060393,302,7338.168186556987,1094,6590.208441312147
3575 S 58TH ST,42.97949085,-87.98696845536912,40362,6224.690548731661,478,7833.689731879176,42,7136.494304666757,2,5480.323956269713,300,7279.050792937481,1110,6520.373028469952
3568 S 58TH ST,42.979627449999995,-87.98636354303179,40497,6219.432459142702,481,7821.626580837448,42,7115.719813283078,2,5524.266234583737,298,7232.866825058327,1115,6518.276515128023
5705 W WARNIMONT AV,42.97905475,-87.98571055,40346,6219.352487657975,478,7830.175217586959,42,7130.893463432165,2,5590.852030139779,298,7247.486665155367,1112,6530.742923133321
3760 S 60TH ST,42.976208850000006,-87.98753462454597,38873,6247.342997511416,454,7965.431086998006,37,6931.511719109506,2,5538.814271956242,294,7446.36279917761,1096,6673.39145780915
3872 S 60TH ST,42.9743417,-87.98762596083156,38137,6267.303799941129,414,7905.437711831358,34,6752.586706305854,2,5602.085840665844,286,7498.682902842828,1072,6710.804621448186
3839 S 57TH ST,42.97466685,-87.98586636190637,38634,6266.470865706212,448,8006.393206884756,35,6794.07011152025,2,5721.817944730926,293,7486.206191073965,1076,6676.696547958942
3643 S 58TH ST,42.978306849999996,-87.98690794967706,39849,6229.945962871271,466,7858.411376411909,40,7053.5035921100625,2,5518.608976210511,299,7340.684488071253,1103,6564.513543617448
3529 S 58TH ST,42.980439149999995,-87.98691987527442,40783,6219.774133188401,484,7794.704784331125,42,7087.003230482367,2,5459.923042818819,298,7201.3931917903365,1120,6497.620655550292
6415 W WARNIMONT AV,42.97862585,-87.99368385070672,39122,6289.79014973326,418,7784.925996078816,38,7034.519419761341,2,4985.587866389614,289,7451.092435530203,1093,6638.374159240249
6626 W DODGE PL,42.9782115,-87.99632110111732,38512,6312.3732697294645,398,7771.117299048274,39,7174.996445378952,2,4800.642692508011,280,7482.72437191291,1078,6668.042965247973
6528 W WILBUR AV,42.978143900000006,-87.99528567668847,38642,6303.1379801298635,403,7776.602885844945,38,7087.672575845708,2,4881.060678147846,282,7470.116217721804,1081,6659.70264780818
6639 W DODGE PL,42.97804175,-87.99688302717149,38306,6313.86766662694,380,7690.312394898632,39,7189.658442510434,2,4765.061673730739,275,7465.050927956856,1073,6673.553644162354
6113 W MORGAN AV,42.980895450000006,-87.98962470000001,40672,6243.680127749575,477,7808.201945251985,42,7128.84104315622,2,5235.014131664164,300,7281.248396805998,0,0.0
6119 W EDEN PL,42.98013435,-87.98984055,40291,6247.0167729063405,469,7828.065071415776,40,7028.484830600207,2,5237.598038233511,298,7315.090766396097,1120,6566.055176054705
6224 W EDEN PL,42.98054275,-87.99139490697728,40334,6266.044462842749,466,7831.584621117922,39,6969.983523524392,2,5104.701178860587,297,7333.609836981458,1118,6566.371831265781
6623 W MORGAN AV,42.98087115,-87.99612210000001,39848,6315.275860541364,425,7745.573976308395,41,7201.654393875365,2,4726.426005589064,295,7456.583029356551,1145,6721.402489497739
6331 W MORGAN AV,42.980897150000004,-87.99272185,40330,6279.35012048642,464,7837.660048088215,40,7059.868532732804,2,4991.146527404003,297,7357.299104174853,1117,6569.494445855382
6414 W EDEN PL,42.980464,-87.99329320032652,40048,6285.352256060068,459,7859.1204287949395,39,7016.7001848722175,2,4958.351819737867,296,7392.532532561633,1113,6591.832760055916
6434 W EDEN PL,42.980447100000006,-87.99385334973931,39966,6291.321120433557,453,7848.137341009027,39,7029.545811950434,2,4915.178552099071,295,7403.546046803208,1112,6600.859877436288
6620 W HOWARD AV,42.97409435,-87.9961359,36725,6323.151084251519,328,7575.428302008166,36,7095.481031445709,2,4990.928040839971,255,7483.521937355713,1013,6685.573866340101
6701 W TRIPOLI AV,42.97454665,-87.99658535,36870,6326.989104370113,330,7569.781081869459,36,7085.760911909869,2,4937.492098456614,255,7470.133918612233,1015,6675.501772518805
3800 S 68TH ST,42.975572,-87.99761925,37123,6329.2953850252115,336,7569.322467752082,37,7143.979921421694,2,4815.889012296798,260,7490.968028355023,1027,6678.459519211725
3728-3730 S 68TH ST,39.92252857600596,-75.23818531119286,18413,6261.3500822101905,401,6840.22641059258,177,5726.303218741696,2,6738.431522416038,587,6906.289374069367,1204,6103.477817404096
3800 S 67TH ST,42.97554785,-87.99617870470533,37347,6317.560528470403,354,7666.587537675392,37,7121.327922775336,2,4920.770309633825,264,7485.377166500842,1036,6680.013947656609
3813 S MARCY ST,42.97527055,-87.99552119339057,37342,6314.385831193371,356,7683.769146292868,36,7041.418989722718,2,4980.745167798927,264,7481.376446524556,1034,6676.279483758389
3714 S 67TH ST,42.97673595,-87.99625311981004,37847,6313.4734464519615,368,7683.365701872337,37,7077.799782439794,2,4864.196987949774,273,7501.9532850179085,1059,6688.628125325881
6529 W DODGE PL,42.97645285,-87.99465592812342,37923,6296.140790368458,386,7774.292193276241,36,6979.244907489072,2,4993.767900586653,273,7467.346054198515,1068,6700.769367309923
6555 W DODGE PL,42.97686895,-87.99501551085936,38063,6298.980145719759,392,7790.429357486611,36,6969.831919929846,2,4950.298724878865,275,7472.688268892342,1071,6693.841443875548
3815 S 63RD ST,42.97563735,-87.99281020694329,37839,6283.937878625893,396,7840.584260732325,37,7060.502912042992,2,5163.791997983916,278,7504.502772271713,1066,6705.963772807237
3637 S 60TH ST,42.9783839,-87.98829015049435,39674,6237.020263086566,465,7885.18862378618,39,7003.231238199195,2,5408.888155104739,296,7352.220281431925,1104,6586.485018940168
3830-3832 S MARCY ST,42.97585191269382,-87.99552854002313,37545,6307.430344139203,363,7691.995991430326,37,7099.3508407909685,2,4954.75836280177,270,7503.349746293174,1045,6679.134918522233
"6440 W HOWARD AV, Unit 103",28.9513952,-81.30139415,1125,6653.954233657627,18,4325.662085621003,7,7711.936541521521,1,4589.158979128142,26,6009.994725556995,73,5298.690347168232
"6329 W NEBRASKA AV, Unit 202",30.79405452295595,-85.67994815019145,71,1386.1294730030977,2,2825.4790514019032,6,3296.401818190683,0,0.0,2,3100.380276791767,2,1953.0431349317264
6512 W DODGE PL,42.976458699999995,-87.99388562259037,38074,6292.857611133949,398,7823.243749481418,36,6965.134496481919,2,5050.700300094924,280,7506.514371073482,1072,6697.972222990409
7002 W WEDGEWOOD CT,42.98015355,-88.00042210966785,38692,6346.539007953346,375,7617.159762708695,40,7239.452727552448,2,4420.64094410307,278,7491.289378734967,1129,6803.316478805111
3686 S 69TH ST,42.9777956,-87.99905070213978,37787,6328.720662961787,356,7603.315805901529,38,7158.945517280092,2,4614.570908946261,270,7503.871957982589,1051,6664.155885546142
3561 S HONEY CREEK DR,42.97932005,-87.99994871105281,38393,6342.325208451787,369,7617.522417358644,39,7190.239226733274,2,4487.142239906127,274,7484.890349723818,1080,6693.747039533219
