Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
5151-5153 N 65TH ST,39.97886346582022,-75.25092003617608,22454,6692.756905724743,584,6998.085516628993,195,5761.48365737341,4,8651.883927270314,647,7329.726807027453,1577,6731.775455097068
6435 W VILLARD AV,43.1118921,-87.99226694919206,40116,6029.9890967142965,295,8511.533949801009,50,6292.772295300093,1,8661.48944442139,137,7455.639588878625,847,6132.3187150772155
5140 N 65TH ST,43.11086065,-87.99219235336074,40512,6016.710444005427,317,8554.29321902091,50,6255.072167672885,1,8768.950182485032,142,7469.922710275248,856,6102.994432393516
5128 N 65TH ST,43.110598249999995,-87.99221370000001,40638,6016.728296626209,329,8592.44723405121,50,6246.3809407144345,1,8797.294060126955,144,7486.5035716195025,859,6098.9176421309
5131 N 64TH ST,43.1106432,-87.99155073816621,40777,6019.181911963479,338,8611.008621006746,50,6235.907667679546,1,8776.6038984645,145,7495.0591888674435,861,6110.173329632308
5183 N 64TH ST,43.111721849999995,-87.99151801117439,40326,6027.474678754604,309,8545.64483988329,50,6273.307540916755,1,8661.286414980998,139,7466.803943885084,851,6138.276658854136
5007 N 65TH ST,43.108628100000004,-87.99280014706744,41480,6016.615166846371,385,8705.124501042665,51,6266.681565591666,1,9020.475286362564,151,7474.06780955928,870,6017.529222209366
5029 N 65TH ST,43.1090789,-87.99278875,41244,6014.847529769408,365,8662.094599045211,50,6206.007526611224,1,8972.368888936402,149,7473.320390632089,861,6006.7152100219555
4962 N 67TH ST,43.1085257,-87.99460396319077,41089,6013.137595190457,354,8647.931668188026,50,6224.035370303475,1,9075.781040331423,144,7379.977109649657,859,5963.491374877949
4919 N 66TH ST,43.1076274,-87.99401175072569,41731,6020.366682988522,394,8714.255731689353,50,6183.666393759333,1,9156.03987177638,155,7487.848791093283,896,6068.289193453476
4963 N 66TH ST,43.1085305,-87.99398685,41199,6010.45137416325,357,8639.17037267972,50,6211.682679821396,1,9059.827538352167,148,7439.167711851859,860,5966.8437193912305
4936 N 68TH ST,43.107993199999996,-87.99581339383458,41102,6017.119907975029,343,8609.681708426922,50,6232.586615725056,1,9162.850538394807,141,7305.5869569609595,858,5925.734697061481
4933 N 67TH ST,43.10794355,-87.99520618921878,41276,6017.861858128046,357,8642.584586532048,50,6218.162119338467,1,9152.50321197947,147,7400.886765315368,870,5976.700072920208
4880 N 68TH ST,43.10669145,-87.9958587,41715,6018.428082967403,380,8669.900818376083,50,6193.921440345949,1,9301.240884212382,155,7452.182693846761,911,6076.0321253467
4838 N 67TH ST,43.1057945,-87.99468544851555,42507,6026.351046688959,405,8658.28215645011,51,6218.164261924434,1,9366.723583175231,168,7557.546190087342,970,6247.751042243071
4871 N 66TH ST,43.1064366,-87.99404965,42315,6022.530393062805,405,8676.753834215433,51,6223.522768920929,1,9283.159408580292,164,7535.687945199605,949,6207.871109855783
6518-6520 W HAMPTON AV,43.10490070369365,-88.04851067308037,29366,6543.150370462695,147,7898.556714758119,47,6990.255811755413,0,0.0,94,6777.3642072905,731,6124.589642592886
4848 N 65TH ST,43.1059671,-87.99229030000001,43053,6031.398233513487,429,8662.059478300707,51,6172.377956333955,1,9291.483364713078,176,7632.21573654218,991,6329.874399322673
4838 N 65TH ST,43.105742649999996,-87.99231174584939,43161,6031.723411835693,432,8657.930638554099,51,6166.066340512824,1,9315.897328832458,180,7668.407200310536,999,6343.694503651943
4969 N 60TH ST,43.108027,-87.98659270425463,43319,6037.711152267896,459,8675.850659827722,51,6133.682668128649,1,8948.989182841204,204,7968.5187906727715,1018,6544.868823416521
4901 N 60TH ST,43.10670555,-87.98658924579934,43944,6031.622285080065,467,8612.31147202126,51,6090.058685578249,1,9091.448370535256,223,8048.443781471962,1064,6606.606200739231
4883 N 61ST ST,43.10681595,-87.9877832,43679,6035.460229401999,462,8650.187434155121,51,6113.766322406395,1,9103.16518955085,213,7998.681840345134,1047,6564.954864959713
4894 N 62ND ST,43.10708725,-87.98846320652054,43423,6038.081245125777,454,8670.204114660273,51,6134.370550904189,1,9087.908561278842,203,7937.901598026549,1025,6512.883888997298
4856 N 63RD ST,43.10640425,-87.9897159,43478,6036.309001313456,450,8661.105804493338,51,6135.450740183049,1,9187.592575584667,200,7889.269009652406,1013,6429.979970305593
4928 N 63RD ST,43.10779025,-87.98972187474975,42705,6029.723854577496,419,8653.919610050574,51,6179.854611806141,1,9039.255191424609,192,7905.403633476497,970,6368.847221143325
4942 N 63RD ST,43.108062849999996,-87.98971670075954,42576,6030.466127743393,415,8658.260378037538,51,6188.709638416415,1,9009.963700028653,185,7845.835987836746,953,6322.538634551841
4941 N 63RD ST,43.108021300000004,-87.99022147207884,42466,6028.306241004714,407,8647.63243617189,51,6196.658891756862,1,9025.509972246738,177,7755.677226837784,942,6277.8438182154805
4862 N 64TH ST,43.106258600000004,-87.99111439728415,43229,6035.738836067572,438,8666.419603834534,51,6157.699587012772,1,9233.74260284648,193,7837.941195209081,1005,6397.221035262204
7501 W GRANTOSA DR,43.11061925,-88.00481301155497,38015,6053.402096993275,216,8287.720593671385,51,6579.0136322583685,1,9152.893516691916,104,6714.764071980643,785,5788.871485044775
7317 W MEDFORD AV,43.109785,-88.00367915262811,38627,6047.635644017481,229,8314.19756918421,51,6528.658724405556,1,9201.980686757799,108,6756.509183856358,794,5768.528245065286
5155 N 72ND ST,43.11129485,-88.00119712520058,38552,6045.201072649779,231,8351.03953307221,52,6590.025526619099,1,8970.096832178988,108,6846.542401361849,795,5862.291293107302
7031 W VILLARD AV,43.11193435,-87.99951603037397,38629,6042.205388131999,231,8342.762327296912,51,6506.193007342463,1,8853.666692254852,111,6963.488749373333,793,5889.262629837693
5040 N 70TH ST,43.1094929,-87.99831632585995,39889,6025.407938009391,287,8514.082679974932,51,6404.724104515609,1,9072.953784832,117,6922.407739806359,815,5825.799080585138
5046 N 70TH ST,43.109600400000005,-87.99830820055274,39849,6026.209666446645,285,8509.87810638377,51,6407.791824696714,1,9061.51070796525,116,6904.107023437742,814,5828.101639607838
4937 N 74TH ST,43.1076011,-88.00490854452055,39178,6041.4256875616675,260,8429.473950317075,50,6419.459455817009,1,9464.424215270621,111,6692.153947478796,810,5716.62847871823
4906 N 74TH ST,43.106985449999996,-88.00428387631578,39544,6034.542140162006,273,8453.100412710886,50,6387.2729123872305,1,9508.19214847273,114,6723.935571862619,818,5711.258157746219
4969 N 72ND ST,43.1082703,-88.00225959973662,39473,6027.850851902958,268,8445.10202357296,52,6521.543559983706,1,9314.207441614104,111,6709.086591316871,808,5727.681577929688
4963 N 72ND ST,43.108108099999995,-88.00226673413286,39527,6026.326559932206,270,8447.390846518716,52,6517.057317805061,1,9331.172476047304,112,6726.011404072037,810,5727.260341514231
4955 N 72ND ST,43.10793025,-88.00226719469538,39596,6025.46688799315,271,8442.663127108042,52,6512.003591328239,1,9349.55869707722,112,6712.135281572747,811,5720.47270869511
4938 N 73RD ST,43.10779085,-88.0030047567121,39487,6028.191763785141,268,8437.361462797933,50,6383.852832011957,1,9386.161168158245,112,6710.849611830302,810,5711.708532216106
4843 N 70TH ST,43.1059499,-87.99969035000001,41250,6035.269929691772,326,8529.702759413129,50,6255.968751419929,1,9481.083686849362,143,7252.851758544984,914,6058.863140301907
4864 N 71ST ST,43.106418399999995,-88.00042475903447,40788,6029.586012610983,308,8495.425762514109,51,6359.01980936063,1,9452.778641549821,135,7141.065656630419,894,6008.7910675669755
4839 N 71ST ST,43.1058546,-88.00098941750072,40970,6037.938268206239,311,8492.498767859257,51,6354.46129363768,1,9527.510832052358,137,7148.456178960029,908,6036.236549006812
7208 W HAMPTON AV,43.10523285,-88.0023562,40933,6044.915339963147,309,8485.620802482683,51,6366.531747859362,1,9631.468669971367,135,7081.106373927199,902,5978.996334663938
4852 N 74TH ST,43.10622615,-88.00432317568676,39927,6041.967226179293,280,8448.686878065824,50,6366.037350477031,1,9587.520282004134,120,6830.065519642028,858,5861.144039860017
4889 N 77TH ST,43.1067707,-88.0080133456148,38790,6058.117086500967,246,8372.029821112135,51,6535.691647846253,1,9649.05164136912,106,6513.394478138488,807,5679.8564813104385
7613 W VILLARD AV,43.1119465,-88.00685519952533,37016,6066.709403167792,190,8172.113738720387,51,6665.380504229494,1,9086.245022101646,97,6609.085055853428,768,5810.23830122872
7606 W GRANTOSA DR,43.1106702,-88.00654962231309,37580,6058.87856963201,203,8221.394297928506,51,6620.563492350794,1,9204.910424825675,99,6571.055382821774,774,5749.288044947606
5110-5112 N 77TH ST,39.97467564936871,-75.27064444332028,18449,6975.244573123239,480,7815.11776937831,172,5635.500837617736,1,8458.90397226266,485,7550.164793185695,1319,6806.396902651805
8023-8025 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
8015-8017 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
8007-8009 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
7929-7931 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
7915-7917 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
7909-7911 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
7717-7719 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
8201-8203 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
8141-8143 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
8123-8125 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
8109-8111 W VILLARD AV,43.11266406140068,-88.00198374189597,37769,6049.543219142617,201,8202.03855928435,50,6514.680032331741,1,8853.655105357246,107,6937.439571273434,785,5913.154980898535
5024-5026 N 84TH ST,47.68982529917713,-122.34312304995818,38807,5325.609881318015,1360,6062.199737196946,51,5583.9920354157985,1,9079.438562335201,991,6148.931608272652,2512,5815.554826973362
5072-5074 N 84TH ST,47.68982529917713,-122.34312304995818,38807,5325.609881318015,1360,6062.199737196946,51,5583.9920354157985,1,9079.438562335201,991,6148.931608272652,2512,5815.554826973362
5080-5082 N 84TH ST,47.68982529917713,-122.34312304995818,38807,5325.609881318015,1360,6062.199737196946,51,5583.9920354157985,1,9079.438562335201,991,6148.931608272652,2512,5815.554826973362
5110-5112 N 84TH ST,47.68982529917713,-122.34312304995818,38807,5325.609881318015,1360,6062.199737196946,51,5583.9920354157985,1,9079.438562335201,991,6148.931608272652,2512,5815.554826973362
5144-5146 N 84TH ST,47.68982529917713,-122.34312304995818,38807,5325.609881318015,1360,6062.199737196946,51,5583.9920354157985,1,9079.438562335201,991,6148.931608272652,2512,5815.554826973362
5172 N 84TH ST,43.11205295,-88.01550280000001,34885,6104.318434337744,169,8137.126456393159,47,6559.173773969575,1,9392.665133612394,89,6400.156026087789,729,5702.892324479143
8125 W LANCASTER AV,43.11039235,-88.01299373788996,36123,6086.211913472801,189,8215.436652301774,48,6542.338503222755,1,9460.139546769786,92,6354.830366847664,741,5620.9203677029345
7925 W KATHRYN AV,43.1103602,-88.01041660709924,36776,6074.343012378951,192,8187.972610584686,48,6487.147910776467,1,9369.677362048284,93,6364.149809886059,750,5636.7996064458675
7861 W HERBERT AV,43.110103949999996,-88.0092743978889,37172,6070.4088637749755,199,8216.198992617166,50,6597.513867926442,1,9355.098194951113,96,6446.413199048878,765,5691.037138968706
7733 W GRANTOSA DR,43.10953335,-88.00804295911071,37689,6062.891939759739,209,8246.456030138916,50,6551.631712333024,1,9370.19930417027,100,6529.632205334126,777,5703.661278697956
7754 W GERTRUDE DR,43.107698400000004,-88.00771639999999,38526,6060.854187902788,237,8354.886055481547,51,6556.937583738326,1,9545.040933231177,103,6482.380029841981,798,5689.8727686790735
7800 W PALMETTO AV,43.108193549999996,-88.00892580383064,38042,6068.397915272282,215,8244.723772137402,51,6600.208354726832,1,9535.451336209653,100,6432.088399345217,788,5684.137998094428
7931 W GRANTOSA DR,43.108175349999996,-88.0099176,37761,6068.86057141834,210,8224.280810709994,51,6623.306465870953,1,9571.239777926667,99,6406.836218570499,778,5640.438635244162
8025 W HERBERT AV,43.10901385,-88.01078315000001,37201,6072.469027097096,205,8244.441505791005,50,6600.748353728412,1,9517.308509282522,94,6294.663075353061,760,5606.3832380640115
8048 W HERBERT AV,43.10889315,-88.01170522882754,36984,6073.355341138267,203,8240.509328285327,49,6547.436315367337,1,9562.148871338188,94,6294.772709381068,754,5575.893084365578
8155 W KATHRYN AV,43.1085643,-88.01314719999999,36719,6077.682062382636,200,8228.374967259757,48,6497.95649653133,1,9646.974462002441,94,6285.126464716925,749,5545.002963704125
8117 W KATHRYN AV,43.10907915,-88.01218725,36803,6077.285460933004,200,8234.078483264946,49,6562.724293390775,1,9560.939929095104,94,6315.690625566765,753,5589.605348131567
8111 W KATHRYN AV,43.109149349999996,-88.01205104890046,36805,6076.126521660128,200,8234.748712563129,49,6561.677293022421,1,9549.033486664564,94,6319.896084343659,753,5592.4432347754755
8300 W HERBERT AV,43.108050250000005,-88.01495482489975,36453,6087.893427421375,198,8223.691073526208,48,6525.1537582403835,1,9764.510425024982,92,6185.608482866814,748,5533.604212891736
8237 W HERBERT AV,43.107678899999996,-88.01474420069533,36623,6084.0400140026395,203,8244.272498106591,48,6511.314630666103,1,9793.408409829104,93,6194.230399428358,756,5552.620387221728
7700 W HAMPTON AV,43.10525955,-88.00848117539486,39474,6079.945887845688,261,8395.158294148792,51,6502.770352843159,1,9818.043155764295,114,6646.570528141084,849,5798.999021648019
7934 W HAMPTON AV,43.1052891,-88.01175844986318,38594,6096.446143757658,236,8313.764948900027,52,6649.319993768086,1,9925.172129972192,107,6475.263032635336,830,5752.109826663121
8336 W LUSCHER AV,43.1064876,-88.0157876,36779,6089.265057180668,193,8107.147904103264,47,6429.968411647832,1,9949.90913924619,95,6193.852470482657,765,5544.635823165796
8321 W GRANTOSA DR,43.1066359,-88.01576244975402,36693,6084.981806904308,194,8125.508413215501,47,6433.080357693023,1,9934.313450707055,95,6205.399010594785,763,5542.297570407165
8313 W GRANTOSA DR,43.10663655,-88.01546842515863,36766,6082.705888675063,195,8129.176802169989,47,6426.498590637325,1,9923.349949684678,95,6201.07960192774,763,5537.033299002922
8301 W GRANTOSA DR,43.1066361,-88.01509744330241,36855,6079.498254547377,197,8140.635251984308,48,6493.27597483982,1,9909.707821117832,96,6235.298603750278,763,5530.446977341512
8242 W LUSCHER AV,43.1061282,-88.01492195,37212,6091.522906714646,197,8106.998946882839,49,6547.883516233124,1,9953.655487531756,99,6306.579487613594,785,5619.601352757447
8310-8312 W GRANTOSA DR,43.11414838748043,-87.99925221445362,37796,6058.896320910774,191,8110.189105488619,51,6573.973129552938,1,8616.95042030532,112,7157.774049991558,800,6082.541609285175
7916 W PALMETTO AV,43.106647949999996,-88.01124075,37978,6070.414080827733,224,8286.797226074754,51,6610.186125695594,1,9770.617884976906,100,6335.767268132971,795,5650.809026563175
8560 W LANCASTER AV,43.11064505,-88.01861522998684,34582,6115.11879130851,170,8141.983859036491,46,6514.853930277812,1,9652.665422558557,89,6323.851159580159,727,5645.981647611857
8460 W HAMPTON AV,43.1052574,-88.01763767254519,36890,6118.742388697354,177,7882.279302321551,49,6584.12660500169,0,0.0,98,6239.84093903579,790,5640.760253091594
8607-8609 W APPLETON AV,43.1245277,-88.04210915,25218,6470.080381100746,68,7383.76709227762,41,6675.525870981676,1,9567.259042836844,74,7357.4246106719565,629,6620.8938145165575
4955 N 88TH ST,43.1079954,-88.02242689958038,34498,6137.098156429793,151,7803.7502478879305,48,6674.13992386305,0,0.0,90,6216.340614545532,727,5550.360636938893
4907 N 88TH ST,43.10705595,-88.02242154999999,34813,6136.3767423116815,154,7778.576361926442,49,6722.162508432493,0,0.0,90,6142.582556457768,731,5515.8929582787
8731 W POTOMAC AV,43.10748145,-88.021435,34917,6127.104595201968,153,7780.2240237204505,47,6574.6644018626275,0,0.0,90,6156.907471902135,729,5507.89533679433
4825 N 88TH ST,43.1056988,-88.0224351894473,35424,6153.775540172246,155,7695.191687021511,49,6692.38596911161,0,0.0,94,6204.661399503465,752,5558.336543873595
4850 N 89TH ST,43.1061782,-88.02303593176885,35032,6151.279502568467,155,7738.90118321704,49,6712.6108081400625,0,0.0,91,6129.8355826940515,740,5530.645844320974
4859 N 87TH ST,43.10633115,-88.02121608773726,35407,6129.6227403605135,156,7737.26939602768,48,6616.30273121644,0,0.0,92,6147.961352270138,745,5527.9036932464505
4858 N 88TH ST,43.10634425,-88.021852,35247,6136.31165677287,154,7718.197791000591,49,6697.128800856437,0,0.0,91,6118.902770934642,744,5537.2350017637955
4945 N 89TH ST,43.10782195,-88.02361659966633,34250,6147.7292287577275,151,7808.962587481997,47,6618.601769132153,0,0.0,90,6226.711431887378,727,5567.3119824318655
4959 N 89TH ST,43.1081078,-88.02360810215829,34173,6149.608108592273,150,7815.21726316034,47,6624.479412460495,0,0.0,89,6206.616842372018,728,5591.134509632104
4864-4866 N 91ST ST,47.69491569506325,-122.34595914997878,37423,5411.384767547683,1293,6113.5902386813,49,5619.421113491162,1,9672.542002367594,943,6373.453752101099,2409,5966.400121827703
4826 N 91ST ST,43.1056747,-88.02573139993342,34546,6183.349570870473,154,7729.840319689966,48,6678.756295613479,0,0.0,91,6150.942398719198,735,5536.110724398149
4869 N 90TH ST,43.1065561,-88.02496985,34356,6164.655762497215,153,7766.451190008124,48,6684.309489497203,0,0.0,90,6158.068955749052,726,5516.212022434766
4961 N 90TH ST,43.1081195,-88.0249623997503,33809,6160.96765771418,150,7836.308949567095,46,6573.410037499299,0,0.0,89,6236.079405810832,728,5624.865090449806
5017 N 84TH ST,43.10906695,-88.0162864249356,35780,6101.634993869435,184,8165.138239063613,46,6429.300655584623,1,9714.798708411856,90,6202.613530163354,741,5582.57546157644
5015 N 85TH ST,43.10902245,-88.01723705,35548,6107.099518711122,181,8151.147582675675,47,6524.896657922041,1,9755.830191800158,90,6211.944986284052,736,5566.285446067282
5015 N 85TH ST,43.10902245,-88.01723705,35548,6107.099518711122,181,8151.147582675675,47,6524.896657922041,1,9755.830191800158,90,6211.944986284052,736,5566.285446067282
8809 W VILLARD AV,43.1120035,-88.02258035,33256,6163.631262188534,149,8038.197345007322,45,6541.4267796805125,1,9687.25743818898,87,6415.035586073994,719,5767.812020162651
8711 W VILLARD AV,43.112004150000004,-88.02208045,33350,6156.22148282505,153,8079.517359192903,45,6533.66773543494,1,9665.888324491209,87,6406.5838411321365,719,5757.417242115261
8701 W VILLARD AV,43.11200255,-88.0218366,33408,6153.972602854783,155,8099.286028195753,45,6529.901919747576,1,9655.691336594562,87,6402.379992315722,719,5752.300677436021
4911 N 84TH ST,43.10713895,-88.01628962486338,36387,6089.970492470116,184,8064.354624711475,47,6457.66475443139,1,9904.372943823879,91,6087.887955523847,753,5526.313449399112
4946 N 85TH ST,43.1079058,-88.01672456144941,36017,6095.389620558244,178,8051.420042760604,46,6409.045227434786,1,9845.431554851997,91,6156.077906727684,744,5531.332281338581
10403 W HARVEST LA,43.108496849999995,-88.04173192599931,29783,6398.525697397834,130,7807.477660276992,45,6790.044351300368,0,0.0,83,6446.630901492787,685,5862.710470126747
5001 N 105TH ST,43.108603599999995,-88.04373832517084,29293,6432.298270389175,138,7964.116327876492,45,6819.908916327717,0,0.0,84,6555.0467826497525,688,5950.882373479615
4908-4910 N 106TH ST,39.166665267978736,-94.8244607019519,1095,6640.992272679077,22,7638.303029113091,15,6567.927724830709,1,9885.191311985835,7,7152.582435343575,102,6092.934922259235
5068--A N 107TH ST,43.11004955,-88.04550446824973,28514,6465.907630003635,135,8029.984599238141,44,6785.107384129194,0,0.0,84,6715.1345219958985,690,6107.944272348881
5013-5015 N 106TH ST,39.166665267978736,-94.8244607019519,1095,6640.992272679077,22,7638.303029113091,15,6567.927724830709,1,9885.191311985835,7,7152.582435343575,102,6092.934922259235
5122-5124 N 106TH ST,39.166665267978736,-94.8244607019519,1095,6640.992272679077,22,7638.303029113091,15,6567.927724830709,1,9885.191311985835,7,7152.582435343575,102,6092.934922259235
5049-5051 N 106TH ST,39.166665267978736,-94.8244607019519,1095,6640.992272679077,22,7638.303029113091,15,6567.927724830709,1,9885.191311985835,7,7152.582435343575,102,6092.934922259235
