Address,Latitude,Longitude,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst
3845 N 52ND ST,43.0872712,-87.9787086932352,51413,5748.5329600031055,581,7363.793179109617,58,5914.87926550165,0,0.0,300,7057.700742448384,1362,6159.152106072107
4471 W LEON TRCE,29.4969728,-98.61837125528035,9503,7120.11722762884,38,7609.770449793996,36,7830.03737969172,6,6895.6311007203985,118,6546.353397586733,341,6586.679870419131
4705 W CAPITOL DR,43.089544599999996,-87.97257092519737,50724,5686.039641875059,581,7277.103512832441,57,5807.998071945574,0,0.0,299,7041.2485027569755,1349,6233.048547221585
4626 W MELVINA ST,43.08908275,-87.97191935431373,50794,5668.32361422962,576,7196.724353786646,57,5788.534463777817,0,0.0,298,6982.431173947751,1349,6205.428974328329
4530 W MELVINA ST,43.0891298,-87.97087878678005,50747,5655.320981889508,579,7174.324377281817,56,5701.535367937752,0,0.0,298,6961.0372450274745,1347,6203.049170125942
4510-4512 W SPENCER PL,43.14404268980825,-88.04038955141152,20396,6727.085054947535,65,7627.657232810178,38,6781.141478775231,1,8041.576965448513,48,7869.549868309266,506,7472.187328544598
4773 W LEON TRCE,29.4969728,-98.61837125528035,9503,7120.11722762884,38,7609.770449793996,36,7830.03737969172,6,6895.6311007203985,118,6546.353397586733,341,6586.679870419131
4825 W FOND DU LAC AV,43.0876187,-87.97394333098592,51189,5673.918865117163,573,7159.844828804164,57,5779.209438013572,0,0.0,299,6940.038647998586,1358,6147.878654909998
4718 W MEDFORD AV,43.0858183,-87.97249480634875,51529,5625.616920554889,571,6967.912672531331,56,5643.8292716659835,0,0.0,303,6822.477403894644,1368,6074.50340838296
4818 W MEDFORD AV,43.086529799999994,-87.97343090000001,51403,5649.158054699005,572,7059.221574982729,57,5748.331811997292,0,0.0,300,6862.890251010136,1366,6109.0755030698865
4638 W MEDFORD AV,43.0849808,-87.97141625,51738,5604.690799926256,572,6873.4690991506,55,5531.692952026243,0,0.0,304,6749.794150547275,1369,6031.368267088201
4326 W KEEFE AV,43.08271215,-87.9682879248419,52191,5544.1579193077,577,6625.50516538731,55,5444.318454092192,0,0.0,314,6632.502627274642,1377,5937.237846093143
4686 W SCRANTON PL,43.08422095,-87.97207749999998,51995,5609.847264952069,580,6890.924719127016,55,5523.8310228380515,0,0.0,304,6716.086846191829,1372,6000.536047431444
4702 W SCRANTON PL,43.08446865,-87.97237780205757,51944,5616.56155568737,578,6908.643287077619,55,5533.539445814905,0,0.0,304,6740.090514154784,1372,6013.892462880133
4901 W HOYT PL,43.08647895,-87.97414204257188,51436,5658.9990763215765,577,7109.157995800356,57,5756.7275285192445,0,0.0,300,6877.983200481159,1365,6104.961967717519
4822 W SCRANTON PL,43.0856258,-87.973872641052,51653,5646.25111357986,577,7040.240506630824,57,5735.392701873075,0,0.0,302,6834.716211876107,1370,6072.378458056947
4630 W KEEFE AV,43.08274085,-87.97189032514609,52389,5596.444967998758,582,6795.381823998078,56,5570.475200433609,0,0.0,308,6658.069636317163,1381,5950.612330971425
4714 W ROOSEVELT DR,43.083505349999996,-87.9730202985474,52250,5620.359449082774,580,6879.799037331931,56,5601.597883561776,0,0.0,306,6715.046138766229,1378,5982.499885788694
3618 N 50TH ST,41.2921312,-95.99062200432394,18467,5669.925362271632,341,6410.168099231226,79,5608.675419844552,10,4572.877070221758,174,6040.929859793515,420,5949.693224127699
